ID,CPT/HCPC Code,Modifier,Medicare Location,Global Surgery Indicator,Multiple Surgery Indicator,Prevailing Charge Amount,Fee Schedule Amount,Site of Service Amount,PDF Name,Timestamp
7383,21123,,2.0,90,2.0,X,"2,231.35",X,21015-21435.pdf,2025-02-11 02:44:40
7384,21123,,3.0,90,2.0,X,"2,105.83",X,21015-21435.pdf,2025-02-11 02:44:40
7385,21123,,4.0,90,2.0,X,"2,080.94",X,21015-21435.pdf,2025-02-11 02:44:40
7386,21125,,1.0,90,2.0,X,"1,309.33",X,21015-21435.pdf,2025-02-11 02:44:40
7387,21125,,2.0,90,2.0,X,"1,291.87",X,21015-21435.pdf,2025-02-11 02:44:40
7388,21125,,3.0,90,2.0,X,"1,219.33",X,21015-21435.pdf,2025-02-11 02:44:40
7389,21125,,4.0,90,2.0,X,"1,204.96",X,21015-21435.pdf,2025-02-11 02:44:40
7390,21127,,1.0,90,2.0,X,"2,197.27",X,21015-21435.pdf,2025-02-11 02:44:40
7391,21127,,2.0,90,2.0,X,"2,167.75",X,21015-21435.pdf,2025-02-11 02:44:40
7392,21127,,3.0,90,2.0,X,"2,045.91",X,21015-21435.pdf,2025-02-11 02:44:40
7393,21127,,4.0,90,2.0,X,"2,021.77",X,21015-21435.pdf,2025-02-11 02:44:40
7394,21137,,1.0,90,2.0,X,"4,008.04",X,21015-21435.pdf,2025-02-11 02:44:40
7395,21137,,2.0,90,2.0,X,"4,008.04",X,21015-21435.pdf,2025-02-11 02:44:40
7396,21137,,3.0,90,2.0,X,"4,008.04",X,21015-21435.pdf,2025-02-11 02:44:40
7397,21137,,4.0,90,2.0,X,"4,008.04",X,21015-21435.pdf,2025-02-11 02:44:40
7398,21138,,1.0,90,2.0,X,"5,010.08",X,21015-21435.pdf,2025-02-11 02:44:40
7399,21138,,2.0,90,2.0,X,"5,010.08",X,21015-21435.pdf,2025-02-11 02:44:40
7400,21138,,3.0,90,2.0,X,"5,010.08",X,21015-21435.pdf,2025-02-11 02:44:40
7401,21138,,4.0,90,2.0,X,"5,010.08",X,21015-21435.pdf,2025-02-11 02:44:40
7402,21139,,1.0,90,2.0,X,"5,010.08",X,21015-21435.pdf,2025-02-11 02:44:40
7403,21139,,2.0,90,2.0,X,"5,010.08",X,21015-21435.pdf,2025-02-11 02:44:40
7404,21139,,3.0,90,2.0,X,"5,010.08",X,21015-21435.pdf,2025-02-11 02:44:40
7405,21139,,4.0,90,2.0,X,"5,010.08",X,21015-21435.pdf,2025-02-11 02:44:40
7406,21141,,1.0,90,2.0,X,"4,046.18",X,21015-21435.pdf,2025-02-11 02:44:40
7407,21141,,2.0,90,2.0,X,"3,885.25",X,21015-21435.pdf,2025-02-11 02:44:40
7408,21141,,3.0,90,2.0,X,"3,656.06",X,21015-21435.pdf,2025-02-11 02:44:40
7409,21141,,4.0,90,2.0,X,"3,602.39",X,21015-21435.pdf,2025-02-11 02:44:40
7410,21142,,1.0,90,2.0,X,"4,195.89",X,21015-21435.pdf,2025-02-11 02:44:40
7411,21142,,2.0,90,2.0,X,"4,029.15",X,21015-21435.pdf,2025-02-11 02:44:40
7412,21142,,3.0,90,2.0,X,"3,791.78",X,21015-21435.pdf,2025-02-11 02:44:40
7413,21142,,4.0,90,2.0,X,"3,736.15",X,21015-21435.pdf,2025-02-11 02:44:40
7414,21143,,1.0,90,2.0,X,"4,361.77",X,21015-21435.pdf,2025-02-11 02:44:40
7415,21143,,2.0,90,2.0,X,"4,188.41",X,21015-21435.pdf,2025-02-11 02:44:40
7416,21143,,3.0,90,2.0,X,"3,941.82",X,21015-21435.pdf,2025-02-11 02:44:40
7417,21143,,4.0,90,2.0,X,"3,883.90",X,21015-21435.pdf,2025-02-11 02:44:40
7418,21145,,1.0,90,2.0,X,"3,985.86",X,21015-21435.pdf,2025-02-11 02:44:40
7419,21145,,2.0,90,2.0,X,"3,932.29",X,21015-21435.pdf,2025-02-11 02:44:40
7420,21145,,3.0,90,2.0,X,"3,710.62",X,21015-21435.pdf,2025-02-11 02:44:40
7421,21145,,4.0,90,2.0,X,"3,666.81",X,21015-21435.pdf,2025-02-11 02:44:40
7422,21146,,1.0,90,2.0,X,"4,124.67",X,21015-21435.pdf,2025-02-11 02:44:40
7423,21146,,2.0,90,2.0,X,"4,069.25",X,21015-21435.pdf,2025-02-11 02:44:40
7424,21146,,3.0,90,2.0,X,"3,839.85",X,21015-21435.pdf,2025-02-11 02:44:40
7425,21146,,4.0,90,2.0,X,"3,794.51",X,21015-21435.pdf,2025-02-11 02:44:40
7426,21147,,1.0,90,2.0,X,"4,279.47",X,21015-21435.pdf,2025-02-11 02:44:40
7427,21147,,2.0,90,2.0,X,"4,221.83",X,21015-21435.pdf,2025-02-11 02:44:40
7428,21147,,3.0,90,2.0,X,"3,983.72",X,21015-21435.pdf,2025-02-11 02:44:40
7429,21147,,4.0,90,2.0,X,"3,936.68",X,21015-21435.pdf,2025-02-11 02:44:40
7430,21150,,1.0,90,2.0,X,"11,690.21",X,21015-21435.pdf,2025-02-11 02:44:40
7431,21150,,2.0,90,2.0,X,"11,690.21",X,21015-21435.pdf,2025-02-11 02:44:40
7432,21150,,3.0,90,2.0,X,"11,690.21",X,21015-21435.pdf,2025-02-11 02:44:40
7433,21150,,4.0,90,2.0,X,"11,690.21",X,21015-21435.pdf,2025-02-11 02:44:40
7434,21151,,1.0,90,2.0,X,"11,690.21",X,21015-21435.pdf,2025-02-11 02:44:40
7435,21151,,2.0,90,2.0,X,"11,690.21",X,21015-21435.pdf,2025-02-11 02:44:40
